TR	RelativeTime	Datetime	Description
148	302.0414021	28-Jan-2025 11:42:34	TrueTR
152	304.0079772	28-Jan-2025 11:42:36	SimTR
149	304.0091759	28-Jan-2025 11:42:36	TrueTR
153	306.0598702	28-Jan-2025 11:42:38	SimTR
150	306.0611913	28-Jan-2025 11:42:38	TrueTR
154	308.0000356	28-Jan-2025 11:42:40	SimTR
151	308.0088853	28-Jan-2025 11:42:40	TrueTR
155	310.0000722	28-Jan-2025 11:42:42	SimTR
152	310.0018119	28-Jan-2025 11:42:42	TrueTR
156	312.0000923	28-Jan-2025 11:42:44	SimTR
153	312.0013626	28-Jan-2025 11:42:44	TrueTR
157	314.0000132	28-Jan-2025 11:42:46	SimTR
154	314.001048	28-Jan-2025 11:42:46	TrueTR
158	316.0000406	28-Jan-2025 11:42:48	SimTR
155	316.0019934	28-Jan-2025 11:42:48	TrueTR
159	318.0230478	28-Jan-2025 11:42:50	SimTR
156	318.0241732	28-Jan-2025 11:42:50	TrueTR
160	320.0230271	28-Jan-2025 11:42:52	SimTR
157	320.0241541	28-Jan-2025 11:42:52	TrueTR
161	322.0232105	28-Jan-2025 11:42:54	SimTR
158	322.0243617	28-Jan-2025 11:42:54	TrueTR
162	324.0436962	28-Jan-2025 11:42:56	SimTR
159	324.0448256	28-Jan-2025 11:42:56	TrueTR
163	326.0233086	28-Jan-2025 11:42:58	SimTR
160	326.0244697	28-Jan-2025 11:42:58	TrueTR
164	328.0234543	28-Jan-2025 11:43:00	SimTR
161	328.0245661	28-Jan-2025 11:43:00	TrueTR
165	330.0239841	28-Jan-2025 11:43:02	SimTR
162	330.0253954	28-Jan-2025 11:43:02	TrueTR
166	332.023384	28-Jan-2025 11:43:04	SimTR
163	332.0245205	28-Jan-2025 11:43:04	TrueTR
167	334.0235745	28-Jan-2025 11:43:06	SimTR
164	334.0247037	28-Jan-2025 11:43:06	TrueTR
168	336.0243596	28-Jan-2025 11:43:08	SimTR
165	336.0254682	28-Jan-2025 11:43:08	TrueTR
169	338.0000239	28-Jan-2025 11:43:10	SimTR
170	340.0000179	28-Jan-2025 11:43:12	SimTR
166	340.008697	28-Jan-2025 11:43:12	TrueTR
171	342.0094256	28-Jan-2025 11:43:14	SimTR
167	342.010577	28-Jan-2025 11:43:14	TrueTR
172	344.000025	28-Jan-2025 11:43:16	SimTR
168	344.0070006	28-Jan-2025 11:43:16	TrueTR
173	346.0000907	28-Jan-2025 11:43:18	SimTR
169	346.0042403	28-Jan-2025 11:43:18	TrueTR
174	348.0240978	28-Jan-2025 11:43:20	SimTR
170	348.0253008	28-Jan-2025 11:43:20	TrueTR
175	350.0053312	28-Jan-2025 11:43:22	SimTR
171	350.0064989	28-Jan-2025 11:43:22	TrueTR
176	352.0241321	28-Jan-2025 11:43:24	SimTR
172	352.0252557	28-Jan-2025 11:43:24	TrueTR
177	354.0241365	28-Jan-2025 11:43:26	SimTR
173	354.0253596	28-Jan-2025 11:43:26	TrueTR
178	356.0270969	28-Jan-2025 11:43:28	SimTR
174	356.0282382	28-Jan-2025 11:43:28	TrueTR
179	358.0269952	28-Jan-2025 11:43:30	SimTR
175	358.0281951	28-Jan-2025 11:43:30	TrueTR
180	360.0258471	28-Jan-2025 11:43:32	SimTR
176	360.0270914	28-Jan-2025 11:43:32	TrueTR
181	362.0246151	28-Jan-2025 11:43:34	SimTR
177	362.0257886	28-Jan-2025 11:43:34	TrueTR
182	364.0245795	28-Jan-2025 11:43:36	SimTR
178	364.0260857	28-Jan-2025 11:43:36	TrueTR
183	366.0254154	28-Jan-2025 11:43:38	SimTR
179	366.0265396	28-Jan-2025 11:43:38	TrueTR
184	368.0247791	28-Jan-2025 11:43:40	SimTR
180	368.0259354	28-Jan-2025 11:43:40	TrueTR
185	370.0000696	28-Jan-2025 11:43:42	SimTR
186	372.0000422	28-Jan-2025 11:43:44	SimTR
181	372.0100882	28-Jan-2025 11:43:44	TrueTR
187	374.0000547	28-Jan-2025 11:43:46	SimTR
182	374.0088971	28-Jan-2025 11:43:46	TrueTR
188	376.0000927	28-Jan-2025 11:43:48	SimTR
183	376.0102025	28-Jan-2025 11:43:48	TrueTR
189	378.000045	28-Jan-2025 11:43:50	SimTR
184	378.0088394	28-Jan-2025 11:43:50	TrueTR
190	380.0085033	28-Jan-2025 11:43:52	SimTR
185	380.0096435	28-Jan-2025 11:43:52	TrueTR
191	382.0085205	28-Jan-2025 11:43:54	SimTR
186	382.0096558	28-Jan-2025 11:43:54	TrueTR
192	384.025108	28-Jan-2025 11:43:56	SimTR
187	384.0262379	28-Jan-2025 11:43:56	TrueTR
193	386.0249766	28-Jan-2025 11:43:58	SimTR
188	386.0261497	28-Jan-2025 11:43:58	TrueTR
194	388.0251182	28-Jan-2025 11:44:00	SimTR
189	388.0262326	28-Jan-2025 11:44:00	TrueTR
195	390.0102847	28-Jan-2025 11:44:02	SimTR
190	390.0115068	28-Jan-2025 11:44:02	TrueTR
196	392.0253044	28-Jan-2025 11:44:04	SimTR
191	392.0264595	28-Jan-2025 11:44:04	TrueTR
197	394.0253574	28-Jan-2025 11:44:06	SimTR
192	394.0265169	28-Jan-2025 11:44:06	TrueTR
198	396.0106207	28-Jan-2025 11:44:08	SimTR
193	396.011875	28-Jan-2025 11:44:08	TrueTR
199	398.0253747	28-Jan-2025 11:44:10	SimTR
194	398.0265612	28-Jan-2025 11:44:10	TrueTR
200	400.0254065	28-Jan-2025 11:44:12	SimTR
195	400.0265289	28-Jan-2025 11:44:12	TrueTR
196	401.9979384	28-Jan-2025 11:44:14	TrueTR
201	402.0000139	28-Jan-2025 11:44:14	SimTR
197	403.9963509	28-Jan-2025 11:44:16	TrueTR
202	404.0000403	28-Jan-2025 11:44:16	SimTR
198	405.9994102	28-Jan-2025 11:44:18	TrueTR
203	406.0008559	28-Jan-2025 11:44:18	SimTR
199	407.9986073	28-Jan-2025 11:44:20	TrueTR
204	408.000612	28-Jan-2025 11:44:20	SimTR
200	409.9939937	28-Jan-2025 11:44:22	TrueTR
205	410.0000751	28-Jan-2025 11:44:22	SimTR
206	412.0093899	28-Jan-2025 11:44:24	SimTR
201	412.0429086	28-Jan-2025 11:44:24	TrueTR
207	414.0097095	28-Jan-2025 11:44:26	SimTR
202	414.0431382	28-Jan-2025 11:44:26	TrueTR
208	416.0096086	28-Jan-2025 11:44:28	SimTR
203	416.0107317	28-Jan-2025 11:44:28	TrueTR
209	418.0118157	28-Jan-2025 11:44:30	SimTR
204	418.0129378	28-Jan-2025 11:44:30	TrueTR
210	420.0101268	28-Jan-2025 11:44:32	SimTR
205	420.0112423	28-Jan-2025 11:44:32	TrueTR
211	422.0096419	28-Jan-2025 11:44:34	SimTR
206	422.0107788	28-Jan-2025 11:44:34	TrueTR
212	424.0100752	28-Jan-2025 11:44:36	SimTR
207	424.0112015	28-Jan-2025 11:44:36	TrueTR
213	426.0097576	28-Jan-2025 11:44:38	SimTR
208	426.0108917	28-Jan-2025 11:44:38	TrueTR
214	428.0099378	28-Jan-2025 11:44:40	SimTR
209	428.011147	28-Jan-2025 11:44:40	TrueTR
215	430.0115193	28-Jan-2025 11:44:42	SimTR
210	430.012717	28-Jan-2025 11:44:42	TrueTR
216	432.0000959	28-Jan-2025 11:44:44	SimTR
211	432.0012177	28-Jan-2025 11:44:44	TrueTR
212	434.0002156	28-Jan-2025 11:44:46	TrueTR
217	434.0018023	28-Jan-2025 11:44:46	SimTR
218	436.000109	28-Jan-2025 11:44:48	SimTR
213	436.0015033	28-Jan-2025 11:44:48	TrueTR
214	437.9997703	28-Jan-2025 11:44:50	TrueTR
219	438.0011534	28-Jan-2025 11:44:50	SimTR
220	440.0000229	28-Jan-2025 11:44:52	SimTR
215	440.0011361	28-Jan-2025 11:44:52	TrueTR
221	442.1868948	28-Jan-2025 11:44:54	SimTR
216	442.1880909	28-Jan-2025 11:44:54	TrueTR
222	444.0272391	28-Jan-2025 11:44:56	SimTR
217	444.0285844	28-Jan-2025 11:44:56	TrueTR
223	446.0269846	28-Jan-2025 11:44:58	SimTR
218	446.0281564	28-Jan-2025 11:44:58	TrueTR
224	448.0271154	28-Jan-2025 11:45:00	SimTR
219	448.0282988	28-Jan-2025 11:45:00	TrueTR
225	450.0295533	28-Jan-2025 11:45:02	SimTR
220	450.030726	28-Jan-2025 11:45:02	TrueTR
226	452.0131259	28-Jan-2025 11:45:04	SimTR
221	452.0143258	28-Jan-2025 11:45:04	TrueTR
227	454.013455	28-Jan-2025 11:45:06	SimTR
222	454.0145837	28-Jan-2025 11:45:06	TrueTR
228	456.0128164	28-Jan-2025 11:45:08	SimTR
223	456.013952	28-Jan-2025 11:45:08	TrueTR
229	458.01305	28-Jan-2025 11:45:10	SimTR
224	458.0141608	28-Jan-2025 11:45:10	TrueTR
230	460.0134611	28-Jan-2025 11:45:12	SimTR
225	460.0145992	28-Jan-2025 11:45:12	TrueTR
231	462.0149102	28-Jan-2025 11:45:14	SimTR
226	462.0160088	28-Jan-2025 11:45:14	TrueTR
232	464.0002925	28-Jan-2025 11:45:16	SimTR
233	466.0000776	28-Jan-2025 11:45:18	SimTR
227	466.004644	28-Jan-2025 11:45:18	TrueTR
234	468.000086	28-Jan-2025 11:45:20	SimTR
228	468.003113	28-Jan-2025 11:45:20	TrueTR
235	470.0000314	28-Jan-2025 11:45:22	SimTR
229	470.0103823	28-Jan-2025 11:45:22	TrueTR
236	472.0000245	28-Jan-2025 11:45:24	SimTR
230	472.0012082	28-Jan-2025 11:45:24	TrueTR
237	474.027825	28-Jan-2025 11:45:26	SimTR
231	474.0289938	28-Jan-2025 11:45:26	TrueTR
238	476.0113363	28-Jan-2025 11:45:28	SimTR
232	476.0125066	28-Jan-2025 11:45:28	TrueTR
239	478.0281362	28-Jan-2025 11:45:30	SimTR
233	478.0292722	28-Jan-2025 11:45:30	TrueTR
240	480.0280749	28-Jan-2025 11:45:32	SimTR
234	480.0292363	28-Jan-2025 11:45:32	TrueTR
241	482.0280664	28-Jan-2025 11:45:34	SimTR
235	482.0292169	28-Jan-2025 11:45:34	TrueTR
242	484.0281499	28-Jan-2025 11:45:36	SimTR
236	484.0296496	28-Jan-2025 11:45:36	TrueTR
243	486.0283308	28-Jan-2025 11:45:38	SimTR
237	486.0294828	28-Jan-2025 11:45:38	TrueTR
244	488.0283799	28-Jan-2025 11:45:40	SimTR
238	488.0295378	28-Jan-2025 11:45:40	TrueTR
245	490.0282253	28-Jan-2025 11:45:42	SimTR
239	490.0293751	28-Jan-2025 11:45:42	TrueTR
246	492.0284389	28-Jan-2025 11:45:44	SimTR
240	492.0295971	28-Jan-2025 11:45:44	TrueTR
247	494.0285376	28-Jan-2025 11:45:46	SimTR
241	494.0301289	28-Jan-2025 11:45:46	TrueTR
248	496.0000574	28-Jan-2025 11:45:48	SimTR
249	498.0000494	28-Jan-2025 11:45:50	SimTR
