TR	RelativeTime	Datetime	Description
9	18.0226258	29-Jan-2025 16:55:04	SimTR
8	18.0240943	29-Jan-2025 16:55:04	TrueTR
10	20.0227306	29-Jan-2025 16:55:06	SimTR
9	20.0241157	29-Jan-2025 16:55:06	TrueTR
11	22.0228888	29-Jan-2025 16:55:08	SimTR
10	22.0242292	29-Jan-2025 16:55:08	TrueTR
12	24.0002078	29-Jan-2025 16:55:10	SimTR
11	25.9890133	29-Jan-2025 16:55:12	TrueTR
13	26.0001475	29-Jan-2025 16:55:12	SimTR
14	28.0001855	29-Jan-2025 16:55:14	SimTR
12	29.9869948	29-Jan-2025 16:55:16	TrueTR
15	30.0001629	29-Jan-2025 16:55:16	SimTR
13	31.9831462	29-Jan-2025 16:55:18	TrueTR
16	32.0001154	29-Jan-2025 16:55:18	SimTR
17	34.02303	29-Jan-2025 16:55:20	SimTR
14	34.0249672	29-Jan-2025 16:55:20	TrueTR
18	36.0247399	29-Jan-2025 16:55:22	SimTR
15	36.0261662	29-Jan-2025 16:55:22	TrueTR
19	38.0272458	29-Jan-2025 16:55:24	SimTR
16	38.0287773	29-Jan-2025 16:55:24	TrueTR
20	40.0256456	29-Jan-2025 16:55:26	SimTR
17	40.0269942	29-Jan-2025 16:55:26	TrueTR
18	41.9930273	29-Jan-2025 16:55:28	TrueTR
21	42.025347	29-Jan-2025 16:55:28	SimTR
19	43.9934216	29-Jan-2025 16:55:30	TrueTR
22	44.0261096	29-Jan-2025 16:55:30	SimTR
20	45.9924276	29-Jan-2025 16:55:32	TrueTR
23	46.0255917	29-Jan-2025 16:55:32	SimTR
24	48.023511	29-Jan-2025 16:55:34	SimTR
21	48.0248401	29-Jan-2025 16:55:34	TrueTR
25	50.0236822	29-Jan-2025 16:55:36	SimTR
22	50.0251065	29-Jan-2025 16:55:36	TrueTR
23	51.9906455	29-Jan-2025 16:55:38	TrueTR
26	52.0242888	29-Jan-2025 16:55:38	SimTR
24	53.9978789	29-Jan-2025 16:55:40	TrueTR
27	54.0009551	29-Jan-2025 16:55:40	SimTR
25	55.996297	29-Jan-2025 16:55:42	TrueTR
28	56.0000682	29-Jan-2025 16:55:42	SimTR
29	58.0001334	29-Jan-2025 16:55:44	SimTR
26	59.9914454	29-Jan-2025 16:55:46	TrueTR
30	60.0000752	29-Jan-2025 16:55:46	SimTR
27	61.9920296	29-Jan-2025 16:55:48	TrueTR
31	62.0000961	29-Jan-2025 16:55:48	SimTR
32	64.1690989	29-Jan-2025 16:55:50	SimTR
28	64.170416	29-Jan-2025 16:55:50	TrueTR
33	66.0075396	29-Jan-2025 16:55:52	SimTR
29	66.008863	29-Jan-2025 16:55:52	TrueTR
34	68.0074634	29-Jan-2025 16:55:54	SimTR
30	68.0093399	29-Jan-2025 16:55:54	TrueTR
35	70.0076442	29-Jan-2025 16:55:56	SimTR
31	70.0098868	29-Jan-2025 16:55:56	TrueTR
36	72.0266111	29-Jan-2025 16:55:58	SimTR
32	72.0280651	29-Jan-2025 16:55:58	TrueTR
33	73.9947616	29-Jan-2025 16:56:00	TrueTR
37	74.0274369	29-Jan-2025 16:56:00	SimTR
38	76.0270696	29-Jan-2025 16:56:02	SimTR
34	76.0283194	29-Jan-2025 16:56:02	TrueTR
39	78.027762	29-Jan-2025 16:56:04	SimTR
35	78.0290486	29-Jan-2025 16:56:04	TrueTR
36	79.9953773	29-Jan-2025 16:56:06	TrueTR
40	80.0282691	29-Jan-2025 16:56:06	SimTR
37	81.9942181	29-Jan-2025 16:56:08	TrueTR
41	82.0276855	29-Jan-2025 16:56:08	SimTR
38	83.9936772	29-Jan-2025 16:56:10	TrueTR
42	84.0276807	29-Jan-2025 16:56:10	SimTR
43	86.0001595	29-Jan-2025 16:56:12	SimTR
39	87.9837096	29-Jan-2025 16:56:14	TrueTR
44	88.0001243	29-Jan-2025 16:56:14	SimTR
40	89.9973965	29-Jan-2025 16:56:16	TrueTR
45	90.0001684	29-Jan-2025 16:56:16	SimTR
41	91.9944589	29-Jan-2025 16:56:18	TrueTR
46	92.0003149	29-Jan-2025 16:56:18	SimTR
42	93.9922358	29-Jan-2025 16:56:20	TrueTR
47	94.0001126	29-Jan-2025 16:56:20	SimTR
48	96.0084534	29-Jan-2025 16:56:22	SimTR
43	96.0099988	29-Jan-2025 16:56:22	TrueTR
49	98.008693	29-Jan-2025 16:56:24	SimTR
44	98.0102343	29-Jan-2025 16:56:24	TrueTR
50	100.0085974	29-Jan-2025 16:56:26	SimTR
45	100.0100805	29-Jan-2025 16:56:26	TrueTR
51	102.0088014	29-Jan-2025 16:56:28	SimTR
46	102.0102282	29-Jan-2025 16:56:28	TrueTR
52	104.0093955	29-Jan-2025 16:56:30	SimTR
47	104.0108583	29-Jan-2025 16:56:30	TrueTR
48	105.9940584	29-Jan-2025 16:56:32	TrueTR
53	106.0265917	29-Jan-2025 16:56:32	SimTR
54	108.0093073	29-Jan-2025 16:56:34	SimTR
49	108.0108865	29-Jan-2025 16:56:34	TrueTR
55	110.0278644	29-Jan-2025 16:56:36	SimTR
50	110.0298956	29-Jan-2025 16:56:36	TrueTR
51	111.994921	29-Jan-2025 16:56:38	TrueTR
56	112.0293778	29-Jan-2025 16:56:38	SimTR
57	114.0089622	29-Jan-2025 16:56:40	SimTR
52	114.0103512	29-Jan-2025 16:56:40	TrueTR
58	116.0112401	29-Jan-2025 16:56:42	SimTR
53	116.0128592	29-Jan-2025 16:56:42	TrueTR
54	117.989079	29-Jan-2025 16:56:44	TrueTR
59	118.0001168	29-Jan-2025 16:56:44	SimTR
55	119.9902809	29-Jan-2025 16:56:46	TrueTR
60	120.0001273	29-Jan-2025 16:56:46	SimTR
61	122.0000848	29-Jan-2025 16:56:48	SimTR
56	123.9826606	29-Jan-2025 16:56:50	TrueTR
62	124.0001384	29-Jan-2025 16:56:50	SimTR
57	125.9974755	29-Jan-2025 16:56:52	TrueTR
63	126.0001007	29-Jan-2025 16:56:52	SimTR
64	128.0260437	29-Jan-2025 16:56:54	SimTR
58	128.0274651	29-Jan-2025 16:56:54	TrueTR
65	130.0261095	29-Jan-2025 16:56:56	SimTR
59	130.0280414	29-Jan-2025 16:56:56	TrueTR
60	131.9931567	29-Jan-2025 16:56:58	TrueTR
66	132.0263138	29-Jan-2025 16:56:58	SimTR
61	133.9940448	29-Jan-2025 16:57:00	TrueTR
67	134.0273164	29-Jan-2025 16:57:00	SimTR
62	135.9941861	29-Jan-2025 16:57:02	TrueTR
68	136.0276979	29-Jan-2025 16:57:02	SimTR
63	137.9943316	29-Jan-2025 16:57:04	TrueTR
69	138.0271668	29-Jan-2025 16:57:04	SimTR
64	139.9960734	29-Jan-2025 16:57:06	TrueTR
70	140.0277021	29-Jan-2025 16:57:06	SimTR
