TR	RelativeTime	Datetime	Description
71	146.0185992	23-Jan-2025 12:30:19	TrueTR
74	148.0171521	23-Jan-2025 12:30:21	SimTR
72	148.0186919	23-Jan-2025 12:30:21	TrueTR
75	150.0000811	23-Jan-2025 12:30:23	SimTR
73	150.0066661	23-Jan-2025 12:30:23	TrueTR
76	152.0000195	23-Jan-2025 12:30:25	SimTR
74	152.0017659	23-Jan-2025 12:30:25	TrueTR
77	154.0000672	23-Jan-2025 12:30:27	SimTR
75	154.0014664	23-Jan-2025 12:30:27	TrueTR
76	155.9996405	23-Jan-2025 12:30:29	TrueTR
78	156.0014464	23-Jan-2025 12:30:29	SimTR
77	157.9979525	23-Jan-2025 12:30:31	TrueTR
79	158.0008514	23-Jan-2025 12:30:31	SimTR
80	160.0174188	23-Jan-2025 12:30:33	SimTR
78	160.0187977	23-Jan-2025 12:30:33	TrueTR
81	162.0175095	23-Jan-2025 12:30:35	SimTR
79	162.0192353	23-Jan-2025 12:30:35	TrueTR
82	164.0176629	23-Jan-2025 12:30:37	SimTR
80	164.0193845	23-Jan-2025 12:30:37	TrueTR
83	166.0225711	23-Jan-2025 12:30:39	SimTR
81	166.0238309	23-Jan-2025 12:30:39	TrueTR
84	168.0192295	23-Jan-2025 12:30:41	SimTR
82	168.0211106	23-Jan-2025 12:30:41	TrueTR
85	170.017695	23-Jan-2025 12:30:43	SimTR
83	170.0189826	23-Jan-2025 12:30:43	TrueTR
86	172.019985	23-Jan-2025 12:30:45	SimTR
84	172.0216658	23-Jan-2025 12:30:45	TrueTR
87	174.0010568	23-Jan-2025 12:30:47	SimTR
85	174.0543022	23-Jan-2025 12:30:47	TrueTR
88	176.017861	23-Jan-2025 12:30:49	SimTR
86	176.0191505	23-Jan-2025 12:30:49	TrueTR
89	178.0199712	23-Jan-2025 12:30:51	SimTR
87	178.0211857	23-Jan-2025 12:30:51	TrueTR
88	179.9980661	23-Jan-2025 12:30:53	TrueTR
90	180.000094	23-Jan-2025 12:30:53	SimTR
89	181.9970248	23-Jan-2025 12:30:55	TrueTR
91	182.000264	23-Jan-2025 12:30:55	SimTR
92	184.0000604	23-Jan-2025 12:30:57	SimTR
90	184.0175578	23-Jan-2025 12:30:57	TrueTR
93	186.0000856	23-Jan-2025 12:30:59	SimTR
91	186.0094877	23-Jan-2025 12:30:59	TrueTR
94	188.0000309	23-Jan-2025 12:31:01	SimTR
92	188.0104217	23-Jan-2025 12:31:01	TrueTR
95	190.0183231	23-Jan-2025 12:31:03	SimTR
93	190.0198968	23-Jan-2025 12:31:03	TrueTR
96	192.0184512	23-Jan-2025 12:31:05	SimTR
94	192.0199667	23-Jan-2025 12:31:05	TrueTR
97	194.0184844	23-Jan-2025 12:31:07	SimTR
95	194.020125	23-Jan-2025 12:31:07	TrueTR
98	196.0202063	23-Jan-2025 12:31:09	SimTR
96	196.0215538	23-Jan-2025 12:31:09	TrueTR
99	198.018671	23-Jan-2025 12:31:11	SimTR
97	198.0203895	23-Jan-2025 12:31:11	TrueTR
100	200.0197309	23-Jan-2025 12:31:13	SimTR
98	200.0210317	23-Jan-2025 12:31:13	TrueTR
101	202.0189679	23-Jan-2025 12:31:15	SimTR
99	202.0207075	23-Jan-2025 12:31:15	TrueTR
102	204.0187862	23-Jan-2025 12:31:17	SimTR
100	204.0205425	23-Jan-2025 12:31:17	TrueTR
103	206.0205581	23-Jan-2025 12:31:19	SimTR
101	206.0217594	23-Jan-2025 12:31:19	TrueTR
104	208.0202464	23-Jan-2025 12:31:21	SimTR
102	208.0214635	23-Jan-2025 12:31:21	TrueTR
105	210.019068	23-Jan-2025 12:31:23	SimTR
103	210.0208919	23-Jan-2025 12:31:23	TrueTR
106	212.0000377	23-Jan-2025 12:31:25	SimTR
104	212.0095205	23-Jan-2025 12:31:25	TrueTR
107	214.0000695	23-Jan-2025 12:31:27	SimTR
105	214.0066596	23-Jan-2025 12:31:27	TrueTR
108	216.0000736	23-Jan-2025 12:31:29	SimTR
106	216.0057809	23-Jan-2025 12:31:29	TrueTR
109	218.0000667	23-Jan-2025 12:31:31	SimTR
107	218.0069873	23-Jan-2025 12:31:31	TrueTR
110	220.0000541	23-Jan-2025 12:31:33	SimTR
108	220.0050957	23-Jan-2025 12:31:33	TrueTR
111	222.0027486	23-Jan-2025 12:31:35	SimTR
109	222.0047408	23-Jan-2025 12:31:35	TrueTR
112	224.0027497	23-Jan-2025 12:31:37	SimTR
110	224.0039909	23-Jan-2025 12:31:37	TrueTR
113	226.0028034	23-Jan-2025 12:31:39	SimTR
111	226.0041808	23-Jan-2025 12:31:39	TrueTR
114	228.0038382	23-Jan-2025 12:31:41	SimTR
112	228.0372999	23-Jan-2025 12:31:41	TrueTR
115	230.0050766	23-Jan-2025 12:31:43	SimTR
113	230.0369357	23-Jan-2025 12:31:43	TrueTR
116	232.0030555	23-Jan-2025 12:31:45	SimTR
114	232.0369291	23-Jan-2025 12:31:45	TrueTR
117	234.0031204	23-Jan-2025 12:31:47	SimTR
115	234.0370423	23-Jan-2025 12:31:47	TrueTR
118	236.0044166	23-Jan-2025 12:31:49	SimTR
116	236.0374082	23-Jan-2025 12:31:49	TrueTR
119	238.0032577	23-Jan-2025 12:31:51	SimTR
117	238.0046153	23-Jan-2025 12:31:51	TrueTR
120	240.0051285	23-Jan-2025 12:31:53	SimTR
118	240.0063973	23-Jan-2025 12:31:53	TrueTR
121	242.0065509	23-Jan-2025 12:31:55	SimTR
119	242.008311	23-Jan-2025 12:31:55	TrueTR
122	244.0000399	23-Jan-2025 12:31:57	SimTR
120	244.004877	23-Jan-2025 12:31:57	TrueTR
121	245.9979161	23-Jan-2025 12:31:59	TrueTR
123	246.0000559	23-Jan-2025 12:31:59	SimTR
124	248.0001001	23-Jan-2025 12:32:01	SimTR
122	248.0142142	23-Jan-2025 12:32:01	TrueTR
125	250.0000685	23-Jan-2025 12:32:03	SimTR
123	250.0115004	23-Jan-2025 12:32:03	TrueTR
126	252.0000125	23-Jan-2025 12:32:05	SimTR
124	252.014612	23-Jan-2025 12:32:05	TrueTR
127	254.0203409	23-Jan-2025 12:32:07	SimTR
125	254.0215878	23-Jan-2025 12:32:07	TrueTR
128	256.0203881	23-Jan-2025 12:32:09	SimTR
126	256.0215915	23-Jan-2025 12:32:09	TrueTR
129	258.0209525	23-Jan-2025 12:32:11	SimTR
127	258.0222706	23-Jan-2025 12:32:11	TrueTR
130	260.0213583	23-Jan-2025 12:32:13	SimTR
128	260.0227079	23-Jan-2025 12:32:13	TrueTR
131	262.0213048	23-Jan-2025 12:32:15	SimTR
129	262.0226909	23-Jan-2025 12:32:15	TrueTR
132	264.0209293	23-Jan-2025 12:32:17	SimTR
130	264.0222199	23-Jan-2025 12:32:17	TrueTR
133	266.0211598	23-Jan-2025 12:32:19	SimTR
131	266.0224266	23-Jan-2025 12:32:19	TrueTR
134	268.0207775	23-Jan-2025 12:32:21	SimTR
132	268.0220346	23-Jan-2025 12:32:21	TrueTR
135	270.0208569	23-Jan-2025 12:32:23	SimTR
133	270.0222605	23-Jan-2025 12:32:23	TrueTR
136	272.0214302	23-Jan-2025 12:32:25	SimTR
134	272.0226588	23-Jan-2025 12:32:25	TrueTR
137	274.0000724	23-Jan-2025 12:32:27	SimTR
135	274.0116757	23-Jan-2025 12:32:27	TrueTR
138	276.0000444	23-Jan-2025 12:32:29	SimTR
136	276.0147993	23-Jan-2025 12:32:29	TrueTR
139	278.0000381	23-Jan-2025 12:32:31	SimTR
137	278.0074214	23-Jan-2025 12:32:31	TrueTR
140	280.0000851	23-Jan-2025 12:32:33	SimTR
138	280.0086626	23-Jan-2025 12:32:33	TrueTR
141	282.0000754	23-Jan-2025 12:32:35	SimTR
139	282.0069852	23-Jan-2025 12:32:35	TrueTR
142	284.021479	23-Jan-2025 12:32:37	SimTR
140	284.0226861	23-Jan-2025 12:32:37	TrueTR
143	286.0213591	23-Jan-2025 12:32:39	SimTR
141	286.0229131	23-Jan-2025 12:32:39	TrueTR
144	288.021488	23-Jan-2025 12:32:41	SimTR
142	288.0228329	23-Jan-2025 12:32:41	TrueTR
145	290.0219095	23-Jan-2025 12:32:43	SimTR
143	290.0233756	23-Jan-2025 12:32:43	TrueTR
146	292.0215386	23-Jan-2025 12:32:45	SimTR
144	292.0227184	23-Jan-2025 12:32:45	TrueTR
147	294.0215712	23-Jan-2025 12:32:47	SimTR
145	294.022774	23-Jan-2025 12:32:47	TrueTR
148	296.0219319	23-Jan-2025 12:32:49	SimTR
146	296.0231111	23-Jan-2025 12:32:49	TrueTR
149	298.0218168	23-Jan-2025 12:32:51	SimTR
147	298.0229553	23-Jan-2025 12:32:51	TrueTR
150	300.0218853	23-Jan-2025 12:32:53	SimTR
148	300.0231579	23-Jan-2025 12:32:53	TrueTR
151	302.0219161	23-Jan-2025 12:32:55	SimTR
149	302.023132	23-Jan-2025 12:32:55	TrueTR
152	304.0219216	23-Jan-2025 12:32:57	SimTR
150	304.0233325	23-Jan-2025 12:32:57	TrueTR
153	306.0000138	23-Jan-2025 12:32:59	SimTR
151	306.0051279	23-Jan-2025 12:32:59	TrueTR
154	308.0000811	23-Jan-2025 12:33:01	SimTR
152	308.0037091	23-Jan-2025 12:33:01	TrueTR
155	310.000034	23-Jan-2025 12:33:03	SimTR
153	310.0016364	23-Jan-2025 12:33:03	TrueTR
154	311.9998807	23-Jan-2025 12:33:05	TrueTR
156	312.0016624	23-Jan-2025 12:33:05	SimTR
157	314.0000744	23-Jan-2025 12:33:07	SimTR
155	314.0148273	23-Jan-2025 12:33:07	TrueTR
158	316.0056142	23-Jan-2025 12:33:09	SimTR
156	316.039475	23-Jan-2025 12:33:09	TrueTR
159	318.0058021	23-Jan-2025 12:33:11	SimTR
157	318.0393296	23-Jan-2025 12:33:11	TrueTR
160	320.005805	23-Jan-2025 12:33:13	SimTR
158	320.0394558	23-Jan-2025 12:33:13	TrueTR
161	322.0140883	23-Jan-2025 12:33:15	SimTR
159	322.0154809	23-Jan-2025 12:33:15	TrueTR
162	324.0069523	23-Jan-2025 12:33:17	SimTR
160	324.0083273	23-Jan-2025 12:33:17	TrueTR
163	326.0251497	23-Jan-2025 12:33:19	SimTR
161	326.0268138	23-Jan-2025 12:33:19	TrueTR
164	328.0250011	23-Jan-2025 12:33:21	SimTR
162	328.0264836	23-Jan-2025 12:33:21	TrueTR
165	330.0256512	23-Jan-2025 12:33:23	SimTR
163	330.0274316	23-Jan-2025 12:33:23	TrueTR
166	332.0256493	23-Jan-2025 12:33:25	SimTR
164	332.0273807	23-Jan-2025 12:33:25	TrueTR
167	334.02542	23-Jan-2025 12:33:27	SimTR
165	334.0270786	23-Jan-2025 12:33:27	TrueTR
168	336.0093456	23-Jan-2025 12:33:29	SimTR
166	336.0409284	23-Jan-2025 12:33:29	TrueTR
169	338.00001	23-Jan-2025 12:33:31	SimTR
167	338.0130211	23-Jan-2025 12:33:31	TrueTR
170	340.0001038	23-Jan-2025 12:33:33	SimTR
168	340.0106637	23-Jan-2025 12:33:33	TrueTR
171	342.000027	23-Jan-2025 12:33:35	SimTR
169	342.0118557	23-Jan-2025 12:33:35	TrueTR
172	344.0000936	23-Jan-2025 12:33:37	SimTR
170	344.0100051	23-Jan-2025 12:33:37	TrueTR
173	346.0000915	23-Jan-2025 12:33:39	SimTR
171	346.0077492	23-Jan-2025 12:33:39	TrueTR
174	348.0067347	23-Jan-2025 12:33:41	SimTR
172	348.0079308	23-Jan-2025 12:33:41	TrueTR
175	350.0234035	23-Jan-2025 12:33:43	SimTR
173	350.0253496	23-Jan-2025 12:33:43	TrueTR
176	352.0068793	23-Jan-2025 12:33:45	SimTR
174	352.0084213	23-Jan-2025 12:33:45	TrueTR
177	354.0073938	23-Jan-2025 12:33:47	SimTR
175	354.0086878	23-Jan-2025 12:33:47	TrueTR
178	356.0069663	23-Jan-2025 12:33:49	SimTR
176	356.0083959	23-Jan-2025 12:33:49	TrueTR
179	358.0071501	23-Jan-2025 12:33:51	SimTR
177	358.0410401	23-Jan-2025 12:33:51	TrueTR
180	360.0083933	23-Jan-2025 12:33:53	SimTR
178	360.0415797	23-Jan-2025 12:33:53	TrueTR
181	362.0119724	23-Jan-2025 12:33:55	SimTR
182	364.0282902	23-Jan-2025 12:33:57	SimTR
179	364.0300978	23-Jan-2025 12:33:57	TrueTR
183	366.0077251	23-Jan-2025 12:33:59	SimTR
180	366.0412056	23-Jan-2025 12:33:59	TrueTR
184	368.0000679	23-Jan-2025 12:34:01	SimTR
181	368.006391	23-Jan-2025 12:34:01	TrueTR
185	370.000058	23-Jan-2025 12:34:03	SimTR
182	370.0054811	23-Jan-2025 12:34:03	TrueTR
186	372.0000568	23-Jan-2025 12:34:05	SimTR
183	372.0037085	23-Jan-2025 12:34:05	TrueTR
187	374.0000448	23-Jan-2025 12:34:07	SimTR
184	374.0053431	23-Jan-2025 12:34:07	TrueTR
188	376.0000427	23-Jan-2025 12:34:09	SimTR
185	376.0041421	23-Jan-2025 12:34:09	TrueTR
189	378.1032385	23-Jan-2025 12:34:11	SimTR
186	378.1045361	23-Jan-2025 12:34:11	TrueTR
190	380.0077003	23-Jan-2025 12:34:13	SimTR
187	380.0413639	23-Jan-2025 12:34:13	TrueTR
191	382.007813	23-Jan-2025 12:34:15	SimTR
188	382.0416751	23-Jan-2025 12:34:15	TrueTR
192	384.0077799	23-Jan-2025 12:34:17	SimTR
189	384.0415965	23-Jan-2025 12:34:17	TrueTR
193	386.0265206	23-Jan-2025 12:34:19	SimTR
190	386.0283017	23-Jan-2025 12:34:19	TrueTR
194	388.0079278	23-Jan-2025 12:34:21	SimTR
191	388.0415966	23-Jan-2025 12:34:21	TrueTR
195	390.0080775	23-Jan-2025 12:34:23	SimTR
192	390.0095519	23-Jan-2025 12:34:23	TrueTR
196	392.0268164	23-Jan-2025 12:34:25	SimTR
193	392.0281028	23-Jan-2025 12:34:25	TrueTR
197	394.0110375	23-Jan-2025 12:34:27	SimTR
194	394.0124332	23-Jan-2025 12:34:27	TrueTR
198	396.026929	23-Jan-2025 12:34:29	SimTR
195	396.0281916	23-Jan-2025 12:34:29	TrueTR
199	398.0270215	23-Jan-2025 12:34:31	SimTR
196	398.0284388	23-Jan-2025 12:34:31	TrueTR
200	400.000046	23-Jan-2025 12:34:33	SimTR
197	400.0046125	23-Jan-2025 12:34:33	TrueTR
201	402.0000227	23-Jan-2025 12:34:35	SimTR
198	402.0156058	23-Jan-2025 12:34:35	TrueTR
202	404.0000663	23-Jan-2025 12:34:37	SimTR
199	404.016221	23-Jan-2025 12:34:37	TrueTR
203	406.000056	23-Jan-2025 12:34:39	SimTR
200	406.0178759	23-Jan-2025 12:34:39	TrueTR
204	408.0000494	23-Jan-2025 12:34:41	SimTR
201	408.0126736	23-Jan-2025 12:34:41	TrueTR
205	410.008653	23-Jan-2025 12:34:43	SimTR
202	410.0423414	23-Jan-2025 12:34:43	TrueTR
206	412.0086942	23-Jan-2025 12:34:45	SimTR
203	412.0423785	23-Jan-2025 12:34:45	TrueTR
207	414.0089293	23-Jan-2025 12:34:47	SimTR
204	414.010479	23-Jan-2025 12:34:47	TrueTR
208	416.0089854	23-Jan-2025 12:34:49	SimTR
205	416.0107605	23-Jan-2025 12:34:49	TrueTR
209	418.0089562	23-Jan-2025 12:34:51	SimTR
206	418.0105114	23-Jan-2025 12:34:51	TrueTR
210	420.0092279	23-Jan-2025 12:34:53	SimTR
207	420.0105477	23-Jan-2025 12:34:53	TrueTR
211	422.0090404	23-Jan-2025 12:34:55	SimTR
208	422.0104856	23-Jan-2025 12:34:55	TrueTR
212	424.0091673	23-Jan-2025 12:34:57	SimTR
209	424.0108029	23-Jan-2025 12:34:57	TrueTR
213	426.0094405	23-Jan-2025 12:34:59	SimTR
210	426.0432286	23-Jan-2025 12:34:59	TrueTR
214	428.0092106	23-Jan-2025 12:35:01	SimTR
211	428.0429211	23-Jan-2025 12:35:01	TrueTR
215	430.0092806	23-Jan-2025 12:35:03	SimTR
212	430.042992	23-Jan-2025 12:35:03	TrueTR
216	432.0001213	23-Jan-2025 12:35:05	SimTR
213	432.0153245	23-Jan-2025 12:35:05	TrueTR
217	434.0000357	23-Jan-2025 12:35:07	SimTR
214	434.0165044	23-Jan-2025 12:35:07	TrueTR
218	436.0000999	23-Jan-2025 12:35:09	SimTR
215	436.0114956	23-Jan-2025 12:35:09	TrueTR
219	438.000014	23-Jan-2025 12:35:11	SimTR
216	438.0151864	23-Jan-2025 12:35:11	TrueTR
220	440.0000374	23-Jan-2025 12:35:13	SimTR
217	440.0160802	23-Jan-2025 12:35:13	TrueTR
221	442.0265337	23-Jan-2025 12:35:15	SimTR
218	442.0284697	23-Jan-2025 12:35:15	TrueTR
222	444.0264464	23-Jan-2025 12:35:17	SimTR
219	444.0281995	23-Jan-2025 12:35:17	TrueTR
223	446.0264917	23-Jan-2025 12:35:19	SimTR
220	446.0282882	23-Jan-2025 12:35:19	TrueTR
224	448.0271399	23-Jan-2025 12:35:21	SimTR
221	448.0285559	23-Jan-2025 12:35:21	TrueTR
225	450.0266299	23-Jan-2025 12:35:23	SimTR
222	450.0279507	23-Jan-2025 12:35:23	TrueTR
226	452.0267921	23-Jan-2025 12:35:25	SimTR
223	452.0281759	23-Jan-2025 12:35:25	TrueTR
227	454.028836	23-Jan-2025 12:35:27	SimTR
224	454.030176	23-Jan-2025 12:35:27	TrueTR
228	456.0280284	23-Jan-2025 12:35:29	SimTR
225	456.0292574	23-Jan-2025 12:35:29	TrueTR
229	458.0270669	23-Jan-2025 12:35:31	SimTR
226	458.0288382	23-Jan-2025 12:35:31	TrueTR
230	460.0277776	23-Jan-2025 12:35:33	SimTR
227	460.0295215	23-Jan-2025 12:35:33	TrueTR
231	462.0000731	23-Jan-2025 12:35:35	SimTR
228	462.0040253	23-Jan-2025 12:35:35	TrueTR
232	464.0000595	23-Jan-2025 12:35:37	SimTR
229	464.0030139	23-Jan-2025 12:35:37	TrueTR
233	466.0000522	23-Jan-2025 12:35:39	SimTR
230	466.0024935	23-Jan-2025 12:35:39	TrueTR
234	468.0000825	23-Jan-2025 12:35:41	SimTR
231	468.0170468	23-Jan-2025 12:35:41	TrueTR
235	470.0000339	23-Jan-2025 12:35:43	SimTR
232	470.0165688	23-Jan-2025 12:35:43	TrueTR
236	472.0000708	23-Jan-2025 12:35:45	SimTR
233	472.2104874	23-Jan-2025 12:35:46	TrueTR
237	474.0275176	23-Jan-2025 12:35:47	SimTR
234	474.0291022	23-Jan-2025 12:35:47	TrueTR
238	476.0275929	23-Jan-2025 12:35:49	SimTR
235	476.0292012	23-Jan-2025 12:35:49	TrueTR
239	478.0275797	23-Jan-2025 12:35:51	SimTR
236	478.0288661	23-Jan-2025 12:35:51	TrueTR
240	480.0296309	23-Jan-2025 12:35:53	SimTR
237	480.0310456	23-Jan-2025 12:35:53	TrueTR
241	482.0276746	23-Jan-2025 12:35:55	SimTR
238	482.0296103	23-Jan-2025 12:35:55	TrueTR
242	484.027711	23-Jan-2025 12:35:57	SimTR
239	484.0288605	23-Jan-2025 12:35:57	TrueTR
243	486.029248	23-Jan-2025 12:35:59	SimTR
240	486.0305332	23-Jan-2025 12:35:59	TrueTR
244	488.0279022	23-Jan-2025 12:36:01	SimTR
241	488.0299566	23-Jan-2025 12:36:01	TrueTR
245	490.0296649	23-Jan-2025 12:36:03	SimTR
242	490.0309918	23-Jan-2025 12:36:03	TrueTR
246	492.028047	23-Jan-2025 12:36:05	SimTR
243	492.029685	23-Jan-2025 12:36:05	TrueTR
247	494.0000703	23-Jan-2025 12:36:07	SimTR
